departure_date,sales_team,pol,pod,trans_mode,shipment_type,weight_kg,volume_cbm,booking_system,lead_time,cancel_status,final_sort_type,seller_type,gl_product_group_desc,order number
2021-03-28,CN DSR,HKG,USOAK,OCEAN,LCL,7854.615384615385,50.15580769230769,SC,36.61538461538461,N,Sort,NEW,gl_home,26
2021-04-04,CN DSR,PVG,USLGB,OCEAN,LCL,8204.58761904762,46.92090476190476,SC,38.23809523809524,N,Sort,NEW,gl_home,21
2021-04-11,CN DSR,XMN,USOAK,OCEAN,LCL,7876.98625,45.161125,SC,36.96875,N,Sort,NEW,gl_home,32
2021-04-18,CN DSR,PVG,USLGB,OCEAN,LCL,8579.860909090909,47.50054545454545,SC,41.22727272727273,N,Sort,NEW,gl_home,22
2021-04-25,CN DSR,HKG,USOAK,OCEAN,LCL,8915.174166666666,48.75662500000001,SC,47.875,N,Sort,NEW,gl_home,24
2021-05-02,CN DSR,CNYTN,USSAV,OCEAN,LCL,9676.931666666667,53.116,SC,45.86666666666667,N,Sort,NEW,gl_home,30
2021-05-09,CN DSR,HKG,USSEA,OCEAN,LCL,7830.492857142856,48.09932142857143,SC,52.67857142857143,N,Sort,NEW,gl_home,28
2021-05-16,CN DSR,HKG,USSAV,OCEAN,LCL,10070.047619047618,57.821619047619045,AGL,39.714285714285715,N,Sort,NEW,gl_home,21
2021-05-23,EU DSR,HKG,USSAV,OCEAN,LCL,8033.655,49.01825,SC,47.75,N,Sort,NEW,gl_home,24
2021-05-30,CN DSR,HKG,USSAV,OCEAN,LCL,8660.023913043478,47.93147826086956,SC,49.08695652173913,N,Sort,NEW,gl_home,23
2021-06-06,EU DSR,PVG,USNYC,OCEAN,LCL,9148.76,45.0204,SC,33.1,N,Sort,NEW,gl_home,30
2021-06-13,US DSR,HKG,USSAV,OCEAN,LCL,9158.089523809524,45.85766666666667,SC,34.904761904761905,N,Sort,NEW,gl_home,21
2021-06-20,US DSR,HKG,USOAK,OCEAN,LCL,7858.357083333333,44.40445833333333,SC,34.083333333333336,N,Sort,NEW,gl_home,24
2021-06-27,US DSR,CNYTN,USSAV,OCEAN,LCL,7190.661388888889,53.03888888888889,SC,40.0,N,Sort,NEW,gl_home,36
2021-07-04,EU DSR,HKG,USSAV,OCEAN,LCL,7538.629411764706,46.959529411764706,SC,43.11764705882353,N,Sort,NEW,gl_home,17
2021-07-11,US DSR,HKG,USSAV,OCEAN,LCL,9025.117058823529,51.74444117647059,SC,56.85294117647059,N,Sort,NEW,gl_home,34
2021-07-18,CN DSR,CNYTN,USMKC,OCEAN,LCL,11279.508333333333,53.150499999999994,SC,35.77777777777778,N,Sort,NEW,gl_home,18
2021-07-25,CN DSR,CNYTN,USTIW,OCEAN,LCL,7275.956666666666,46.29291666666666,SC,36.5,N,Sort,NEW,gl_home,12
2021-08-01,CN DSR,CNYTN,USNYC,OCEAN,LCL,7373.04,37.336416666666665,SC,35.875,N,Sort,NEW,gl_home,24
2021-08-08,CN DSR,HKG,USLGB,OCEAN,LCL,5831.788636363636,32.49618181818182,SC,35.31818181818182,N,Sort,NEW,gl_home,22
2021-08-15,CN DSR,CNYTN,USSEA,OCEAN,LCL,9267.246363636365,46.450909090909086,SC,46.09090909090909,N,Sort,NEW,gl_home,22
2021-08-22,CN DSR,PVG,USTAC,OCEAN,LCL,8717.51,46.80656666666666,SC,33.36666666666667,N,Sort,NEW,gl_home,30
2021-08-29,CN DSR,CNYTN,USSEA,OCEAN,LCL,6138.934782608696,39.73047826086957,SC,45.43478260869565,N,Sort,NEW,gl_home,23
2021-09-05,CN DSR,HKG,USSAV,OCEAN,LCL,7325.0779999999995,39.12153333333333,SC,34.53333333333333,N,Sort,NEW,gl_home,30
2021-09-12,CN DSR,PVG,USSEA,OCEAN,LCL,8768.1365625,64.98025,SC,47.59375,N,Sort,NEW,gl_home,32
2021-09-19,CN DSR,XMN,USLGB,OCEAN,LCL,9618.63275,48.705124999999995,SC,37.275,N,Sort,NEW,gl_home,40
2021-09-26,CN DSR,HKG,USSEA,OCEAN,LCL,7579.670862068966,53.8321724137931,SC,45.55172413793103,N,Sort,NEW,gl_home,58
2021-10-03,CN DSR,CNYTN,USLGB,OCEAN,LCL,6280.5599999999995,33.138677419354835,SC,51.774193548387096,N,Sort,NEW,gl_home,31
2021-10-10,CN DSR,CNYTN,USSEA,OCEAN,LCL,7212.765,70.42342307692307,SC,45.42307692307692,N,Sort,NEW,gl_home,26
2021-10-17,CN DSR,SZX,USLGB,OCEAN,LCL,10427.593888888889,53.188583333333334,SC,34.388888888888886,N,Sort,NEW,gl_home,36
2021-10-24,CN DSR,CNYTN,USORF,OCEAN,LCL,8871.976666666666,69.22257575757577,SC,36.93939393939394,N,Sort,NEW,gl_home,33
2021-10-31,CN DSR,CNYTN,USOAK,OCEAN,LCL,9403.633333333333,52.043125,AGL,40.416666666666664,N,Sort,NEW,gl_home,24
2021-11-07,CN DSR,HKG,USTIW,OCEAN,LCL,7120.333157894736,39.828315789473685,SC,43.26315789473684,N,Sort,NEW,gl_home,19
2021-11-14,EU DSR,CNYTN,USTIW,OCEAN,LCL,8426.0625,44.751464285714285,SC,35.464285714285715,N,Sort,NEW,gl_home,28
2021-11-21,US DSR,CNYTN,USSEA,OCEAN,LCL,10164.275,55.745349999999995,SC,32.45,N,Sort,NEW,gl_home,20
2021-11-28,CN DSR,CNTAO,USLGB,OCEAN,LCL,9356.141818181817,48.97963636363637,SC,25.636363636363637,N,Sort,NEW,gl_home,11
2021-12-05,CN DSR,CNSHA,USLAX,OCEAN,FCL,13500.0,60.875,AGL,25.5,N,Sort,NEW,gl_home,8
2021-12-12,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0
2021-12-19,CN DSR,HKG,LAX,AIR,AIR,315.0,0.9,SC,3.0,N,Sort,NEW,gl_home,1
